OBJECTID,Type,Lien,Nom,NUM_INDEX,SUPERFICIE,PROPRIETE,GESTION,COMPETENCE,TYPO1,TYPO2
774,,,Monteray,2726-000,0.25520472070736916,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
775,,,Harfang-des-Neiges,2700-006,1.090922980806911,Commission scolaire,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc école
776,,,Le Parterre,0317-000,0.3455038951476665,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
777,Parc,,Léon-Provancher,0220-000,2.498170018083676,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
778,Parc,,Ménard,2557-000,0.1347544492988179,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
779,,,,,0.1431346474505248,Ville de Montréal,Montréal-Nord,Arrondissement,Espace voirie,Îlot de voirie
780,,,,,0.016614419199421797,Ville de Montréal,Montréal-Nord,Arrondissement,Espace voirie,Îlot de voirie
781,,,,,0.03796657179834362,Ville de Montréal,Montréal-Nord,Arrondissement,Espace voirie,Îlot de voirie
782,,,,,0.07568414066793855,Ville de Montréal,Montréal-Nord,Arrondissement,Espace voirie,Rue piétonne
783,,,,,0.1417752306161767,Ville de Montréal,Montréal-Nord,Arrondissement,Espace voirie,Bande gazonnée
784,Parc,du,Bois-des-Pères,0785-000,4.422139604808202,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
785,Parc,,Lacharité,2456-000,1.3712893182499042,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de quartier
786,,,Lieu Historique National du Canada du-Canal-de-Lachine,1840-000,124.9886883176651,Institutionnel,Autre,Gouvernement du Canada,Autre espace vert,Espace institutionnel
787,Parc-nature,du,Ruisseau-De Montigny,9570-000,0.1990327450004524,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
788,Parc,,Lacharité,2456-000,2.5514775760845456,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de quartier
789,Parc,des,Saints-Anges,2446-000,0.39414780471339406,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de quartier
790,,,École Sainte-Geneviève,2475-003,0.9398045488208553,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
791,Parc,,Mohawk,2465-000,1.5745255663219144,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de quartier
792,Parc-école,,Notre-Dame-des-Rapides,2477-000,2.0034339414883346,Commission scolaire,LaSalle,Arrondissement,Parc d'arrondissement,Parc école
793,Parc,,Gérard-Poirier,2479-000,0.10974779801584146,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Îlot de verdure
794,Parc,du,Bois-des-Caryers,2474-000,7.257188220192315,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
795,,,Paul-Letondal,1641-011,0.04670567724771827,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
796,,,Maurice-Duplessis,0863-000,0.14445461262973017,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Autre espace vert,Espace vert
797,Cégep,,André-Laurendeau,,5.606360015445616,Institutionnel,Autre,Gouvernement du Québec,Autre espace vert,Espace institutionnel
798,Parc,de,Montmartre,0692-000,1.5163446406846013,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
799,Parc,,Adrien-D.-Archambault,2891-000,11.806899808410211,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
800,,,Hans-Selye,0998-000,2.504469726603109,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
801,,,Cégep Marie-Victorin,,12.626026720799265,Institutionnel,Autre,Gouvernement du Québec,Autre espace vert,Espace sportif
802,,,,,8.031883047776377,,,,,
803,Parc,,Richard-Angus,1037-000,0.321070859573984,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
804,Parc,,Marie-Victorin,0082-000,0.26917084011814285,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Îlot de verdure
805,Parc,du,Père-Marquette,0126-000,2.67333737818383,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
806,Parc,,Dalmany,2444-000,0.3726894126371,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de voisinage
807,,,Aimé-Léonard,2550-000,0.01807687305031359,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
808,,,Jardins du Gesú,1044-000,0.34953322321455665,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
809,Parc,,Parent,,2.919706214537103,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de voisinage
810,Terrasse,,Cavelier-De Lasalle,2442-000,0.1324783691851484,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Îlot de verdure
811,Parc,des,Madelinots,2927-000,0.06597726934714543,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc linéaire
812,École,,Calixa-Lavallée,1860-014,5.9841537155739335,Commission scolaire,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc école
813,Parc,,Chabot,2567-000,0.382270226982954,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de voisinage
814,,,,,0.309137723802097,,,,En cours de validation,
815,,,,,0.46175074159683155,,,,En cours de validation,
816,Parc,,Jarry,0401-000,35.129394759590824,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Municipale,Grand parc,Parc urbain
817,Parc,,Lucien-Côté,2370-000,0.04412797723624794,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
818,Parc,,Clémentine-De-La-Rousselière,0704-000,6.147025228374126,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
819,Parc,,Joseph-Paré,0211-000,4.623898141017611,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
820,Parc,,André-Corbeil-Dit-Tranchemontagne,0967-000,3.109148947302293,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
821,Parc,,Ménard,2557-000,0.3766972604428639,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
822,Parc,,Cécile-Bérubé,0920-000,0.3401030054587087,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
823,,,Emma-Bourbonnais,0725-000,0.1288202110272788,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
824,Parc,,Lacordaire,2555-000,1.736465265050592,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
825,Parc,,Lacoursière,2909-000,4.631549273539155,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
826,Parc,,Grenier,2905-000,0.31372527853228366,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Îlot de verdure
827,Parc,,Riverview,2915-000,0.32784308122984773,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de voisinage
828,Promenade,de l',Aqueduc de Montréal,0851-001,5.853802727600982,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc linéaire
829,Parc,des,Sittelles,2900-000,0.08279509359759704,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de voisinage
830,Parc,,Ottawa,2559-000,1.662476284886523,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
831,Parc,,Sabrevois,2561-000,0.1951641902646663,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
832,,,Maurice-Bélanger,2568-000,0.24304759180367225,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de voisinage
833,Parc,,Tardif,2563-000,0.13648360573322577,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
834,Parc,,Oscar,2565-000,0.8602241294869352,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
835,Parc,,Le Carignan,2556-000,1.8832698611479395,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
836,,,Rosemont High School,0688-000,4.638891295166013,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
837,,,Racette,2566-000,0.054288827472387224,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de voisinage
838,Parc,,Jonathan-Wilson,2350-000,4.0419135670203,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de quartier
839,Parc,,Jacques-Cardinal,2368-000,0.8376913206649899,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Îlot de verdure
840,,,Léonard-Chaigneau,1641-112,0.012835220600364338,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
841,,,Henri-Bourassa,2564-000,3.0357775557566433,Ville de Montréal,Montréal-Nord,Arrondissement,Parc d'arrondissement,Parc de quartier
842,,,Alfred-Brosseau,1641-971,0.013266811699808586,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
843,,,Bureau,1641-110,0.01657921424890422,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
844,Parc,,Doris-Lussier,0705-000,0.554030501795752,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
845,Parc,,Pierre-Dagenais-Dit-Lépine,0990-000,1.1179724560903583,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
846,Parc,,Noël,2814-000,4.501650001817757,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
847,Îlot,,Burel / Viau,2860-004,0.00932227375029589,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
848,,,,,0.0649003304497517,,,,En cours de validation,
849,Îlot,,Langelier,2860-023,0.048164374400632176,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
850,Parc,,Luigi-Pirandello,2857-000,4.985223620406417,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de quartier
851,,des,Abords du Pont Jacques-Cartier,0908-000,0.10523919034172804,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
852,Parc,,Hébert,2855-000,6.840002990481475,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de quartier
853,Îlot,,Lavoisier,2860-020,0.028919507200772843,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
854,Îlot,,Provencher / Jean-Talon,2860-003,0.09397556050170812,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
855,Place,,René-Paré,2871-005,0.21350410939706446,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Place publique
856,,,,,0.023698392199989024,,,,En cours de validation,
857,,,,,0.03820429710089131,,,,En cours de validation,
858,,,,,0.022725807249449732,,,,En cours de validation,
859,,,,,0.029903906951520128,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Bande riveraine
860,,,,,0.2238250320976698,,,,En cours de validation,
861,Îlot,,Ulric-Gravel,1641-323,0.0414083664002296,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
862,,,,,0.05633455755023182,,,,En cours de validation,
863,Mini-parc,,8e Avenue,2426-000,0.08971180800913385,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
864,,,,,0.04601198192781109,,,,En cours de validation,
865,,,Perce-Neige,2700-005,1.2899989885911847,Commission scolaire,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc école
866,Parc,,Marcel-Léger,1001-000,1.7763437999440481,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
867,Parc,,Maria-Goretti,0708-000,0.9954781534750277,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
868,Place,,Louise-Edvina,1641-111,0.013355273000014151,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
869,Parc,,Marie-Coron,0866-000,0.6904456650955224,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
870,Parc,,Jean-Jacques-Rousseau,0925-001,2.4526912734576647,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
871,,des,Abords du Pont Jacques-Cartier,0908-000,0.42306389074683703,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
872,Parc,,Wilfrid-Bastien,2859-000,6.300141290128508,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de quartier
873,Place,,Richer,2871-004,0.09025681010781246,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Place publique
874,Îlot,,Viau / Jean-Talon,2860-001,0.09215518074719362,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
875,,,Saint-Gérard,2700-002,0.5122598337816113,Commission scolaire,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc école
876,,,Piscine Pierrefonds Park,2730-022,0.2131305890915467,Privé,Autre,Privé,Autre espace vert,Espace sportif
877,,,,,0.0043435871999656294,,,,En cours de validation,
878,Parc,,Gérard-Vaillancourt,0700-000,0.7352276031564581,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
879,Place,,Simon-Després,1641-030,0.02518390979968204,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
880,Place,,Jules-Tremblay,0919-000,0.3361543151007281,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
881,,des,Abords du Pont Jacques-Cartier,0908-000,0.2726417515135555,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
882,,des,Abords du Pont Jacques-Cartier,0908-000,0.3255947365322572,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
883,,des,Abords du Pont Jacques-Cartier,0908-000,0.27295024005246205,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
884,,des,Abords du Pont Jacques-Cartier,0908-000,0.36169364746708565,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
885,,des,Abords du Pont Jacques-Cartier,0908-000,2.333205149410643,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
886,,des,Abords du Pont Jacques-Cartier,0908-000,0.0043264505505746665,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
887,,des,Abords du Pont Jacques-Cartier,0908-000,0.1723139357507836,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
888,Parc,,Robert-Prévost,0557-000,0.11123175315392742,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
889,,des,Abords du Pont Jacques-Cartier,0908-000,0.01615462804968975,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
890,,,,,0.0530645797729979,,,,En cours de validation,
891,,,,,0.022423992000352444,,,,En cours de validation,
892,,,,,0.028981706899875056,,,,En cours de validation,
893,,,,,0.016164157750352345,,,,En cours de validation,
894,,,,,0.00896509545813369,,,,En cours de validation,
895,,,,,0.06595754209682327,,,,En cours de validation,
896,,,Promenade des Artistes,1265-000,0.29407189631578556,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
897,,,,,0.00624158899993828,,,,En cours de validation,
898,,,,,0.002695852899772125,,,,En cours de validation,
899,,,,,0.5883587942730226,,,,En cours de validation,
900,,,,,0.15208493011582228,,,,En cours de validation,
901,Parc,de la,Merci,0029-000,6.76412833636198,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
902,,,Grand parc de l'Ouest,9512-000,0.090424755219645,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,
903,Parc,des,Rapides,1215-000,0.000813155051317337,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
904,Parc,de l',Héritage-Équestre,2723-000,0.13654865843715283,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
905,Parc,de l',Héritage-Équestre,2723-000,0.06248448432330031,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
906,Parc,de l',Héritage-Équestre,2723-000,0.32182107890841305,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
907,Parc-école,,Ahuntsic (C.e.p.g.m.),1150-000,0.17096136305165818,Commission scolaire,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc école
908,,,Piscine Thorndale,2730-023,0.43559306429905575,Privé,Autre,Privé,Autre espace vert,Espace sportif
909,,,,,0.020737756801303103,,,,En cours de validation,
910,,,,,0.09379188875148482,,,,En cours de validation,
911,,,,,0.09095039716477883,,,,En cours de validation,
912,,,,,0.09564684449783778,,,,En cours de validation,
913,,,,,0.027292569599656247,,,,En cours de validation,
914,Parc,,Triolet,2359-000,0.4264749028053478,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
915,Parc,,Denis-Benjamin-Viger,2346-000,0.48947303648325524,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
916,,des,Abords du Pont Jacques-Cartier,0908-000,0.06838074584724184,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
917,,des,Abords du Pont Jacques-Cartier,0908-000,0.0505365103510453,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
918,,,Godfroy-Langlois,1104-000,0.12055178275870708,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
